time,V_C,I_L,V_IN
0.0015575,-138.1518473,-2.413693925,-82.53174307
0.001558,-142.0247915,-1.755617256,-75.84075065
0.0015585,-144.6078575,-1.027887234,-68.10987203
0.001559,-145.7732976,-0.206791504,-58.29066105
0.0015595,-145.3266029,0.70222768,-47.05117892
0.00156,-143.1120166,1.697313727,-38.18020462
0.0015605,-139.0454686,2.695717478,-32.26306665
0.001561,-133.151974,3.6736715,-26.78511321
0.0015615,-125.4442569,4.653832504,-20.04406718
0.001562,-114.5252176,8.312183274,-14.26647651
0.0015625,-93.89063146,13.51104477,-12.82459241
0.001563,-66.38189134,15.66101201,-13.98976692
0.0015635,-37.73709093,14.82464189,-15.51005827
0.001564,-12.75078561,11.89478433,-15.87645389
0.0015645,5.754887239,8.11413697,-12.82707777
0.001565,17.70705738,5.163151071,-11.74047744
0.0015655,26.60437818,4.508494409,-9.594839665
0.001566,34.41702822,3.922746613,-3.169608658
0.0015665,41.18345114,3.395654656,7.573821619
0.001567,47.0348671,2.929247855,17.33695291
0.0015675,52.04512908,2.497028196,26.76495462
0.001568,56.36670526,2.18042215,36.260479
0.0015685,60.14345002,1.902766024,44.87587431
0.001569,63.4125803,1.64001748,52.18320421
0.0015695,66.2637424,1.440870503,57.69604595
0.00157,68.78775797,1.290503674,57.50859228
0.0015705,71.03255954,1.132929505,57.26337849
0.001571,72.96477597,0.951612428,57.23217526
0.0015715,74.54696618,0.754917308,57.60439137
0.001572,75.76379974,0.563858269,61.36583464
0.0015725,76.66048249,0.408875159,63.6928498
0.001573,77.28353866,0.264456087,65.26288988
0.0015735,77.65873091,0.149642447,69.72808599
0.001574,77.86099465,0.073899398,72.18785236
0.0015745,77.94352871,0.015507418,72.30511768
0.001575,77.91858644,-0.042175826,71.90240709
0.0015755,77.79225459,-0.092878492,72.94879684
0.001576,77.57850507,-0.137255926,73.62243523
0.0015765,77.29134614,-0.171070504,70.97630749
0.001577,76.92673311,-0.232810407,66.26807673
0.0015775,76.40228655,-0.332961395,60.31477688
0.001578,75.65165732,-0.490237455,54.64339026
0.0015785,74.56507362,-0.685035313,50.53819621
0.001579,73.09303464,-0.909121851,46.86409503
0.0015795,71.19686416,-1.138027984,40.57744004
0.00158,68.86977516,-1.383009494,36.3991271
0.0015805,66.06533777,-1.643613606,34.39924406
0.001581,62.78516731,-1.890684372,35.71016148
0.0015815,59.09420699,-2.082300758,38.84047635
0.001582,55.13278779,-2.181558038,44.06783883
0.0015825,51.06106689,-2.205144065,50.56189526
0.001583,47.01203608,-2.1447464,59.16810678
0.0015835,43.23137601,-1.921706552,67.95620932
0.001584,39.96326882,-1.591586117,76.43636626
0.0015845,37.39982703,-1.144182565,88.43933055
0.001585,35.80279384,-0.561851064,101.5707592
0.0015855,35.41935639,0.166851953,113.2824297
0.001586,36.44690437,0.946180241,119.7408226
0.0015865,38.94171266,1.747575419,121.5469661
0.001587,42.89048844,2.506800591,122.5087128
0.0015875,48.19214416,3.210867566,122.8134079
0.001588,54.72872806,3.834866045,121.3179623
0.0015885,62.3432709,4.368574785,120.2317494
0.001589,70.86316071,4.830574609,122.3798516
0.0015895,80.48279213,5.729359068,125.1987316
0.00159,92.42664761,7.085410103,124.9080677
0.0015905,106.0223901,7.36528724,122.7809472
0.001591,118.9592292,6.493227255,118.3900933
0.0015915,129.6938426,5.156612594,112.5750524
0.001592,138.6983177,4.628238647,105.6837866
0.0015925,146.7689114,4.085935531,97.34231078
0.001593,153.756521,3.417609338,86.76652349
0.0015935,159.3391332,2.597403642,76.0267845
0.001594,163.2910292,1.65528068,63.60444437
0.0015945,165.3622049,0.55037411,47.37010941
0.001595,165.2650019,-0.659360488,36.5048383
0.0015955,162.8794911,-1.922121996,30.01944186
0.001596,158.1481896,-3.190697839,24.05577505
0.0015965,151.0714056,-4.451574157,18.02369724
0.001597,139.821133,-9.3734538,11.24142162
0.0015975,115.245444,-16.55312965,9.267830619
0.001598,80.90356178,-19.89867106,12.34940368
0.0015985,44.26476462,-19.06519928,16.74652894
0.001599,12.2377709,-15.13732706,22.72147648
0.0015995,-10.68709375,-9.575650562,27.8995047
0.0016,-23.55517317,-5.016573552,29.32646501
0.0016005,-32.03390432,-4.181130872,28.96210144
0.001601,-39.04036872,-3.382934982,28.32196
0.0016015,-44.55280636,-2.567553527,26.63622289
0.001602,-48.55478577,-1.757848655,24.32218085
0.0016025,-51.06683417,-0.965353139,21.8638343
0.001603,-52.12802487,-0.190941743,19.44993477
0.0016035,-51.79522431,0.550375414,16.7717318
0.001604,-50.14305439,1.230018353,11.83917488
0.0016045,-47.29733719,1.821804948,4.844586206
0.001605,-43.51001829,2.247093371,-3.677781017
0.0016055,-39.05071195,2.550827044,-10.74259619
0.001606,-34.10996509,2.762317693,-20.00013526
0.0016065,-28.93130282,2.812730578,-25.79251948
0.001607,-23.77886836,2.724985746,-27.38001445
0.0016075,-18.84914999,2.586065378,-29.92872163
0.001608,-14.2694474,2.352160059,-37.66625062
0.0016085,-10.24455642,1.978413201,-46.19709369
0.001609,-6.97756115,1.531066314,-54.1493474
0.0016095,-4.590063785,1.026818422,-63.09804427
0.00161,-3.269267578,0.386115861,-71.21465248
0.0016105,-3.196604484,-0.311808459,-74.57980889
0.001611,-4.414292655,-1.004410354,-75.45397794
0.0016115,-6.914267164,-1.691562651,-78.23903524
0.001612,-10.65671531,-2.346332264,-84.14839558
0.0016125,-15.62562598,-3.023440559,-90.37393484
0.001613,-21.82815805,-3.660046776,-95.59678828
0.0016135,-29.16422866,-4.266050823,-98.96350655
0.001614,-37.61929318,-4.866565309,-101.9272271
0.0016145,-47.93172754,-6.65163992,-102.1249615
0.001615,-62.30163741,-8.575211145,-97.09030556
0.0016155,-78.33984849,-8.413477569,-89.63848978
0.001616,-92.53955333,-6.830257303,-82.54935288
0.0016165,-103.3907236,-5.073942117,-76.60794513
0.001617,-112.2135851,-4.494347934,-71.28838315
0.0016175,-119.9869672,-3.884987288,-64.41955902
0.001618,-126.5295085,-3.164255011,-58.85304719
0.0016185,-131.6479276,-2.344509921,-53.9450563
0.001619,-135.1908869,-1.478970248,-49.57928801
0.0016195,-137.0918505,-0.568119489,-47.30314206
0.00162,-137.2922424,0.348115434,-47.99781523
0.0016205,-135.8301347,1.223689715,-48.39307837
0.001621,-132.7894812,2.051198344,-48.17896008
0.0016215,-128.2693182,2.820144453,-47.02882691
0.001622,-122.3866288,3.530064291,-45.99162634
0.0016225,-115.2417916,4.177946963,-43.07895077
0.001623,-106.9246155,4.79357629,-40.63219531
0.0016235,-97.00466741,6.337349392,-36.15850341
0.001624,-82.67952519,8.900968319,-34.63536518
0.0016245,-65.08612574,9.859705772,-32.86081565
0.001625,-47.0975807,9.34287192,-30.39289434
0.0016255,-31.07370864,7.846524217,-29.28510309
0.001626,-18.32877826,5.905486209,-27.01611155
0.0016265,-8.553109528,4.91334447,-23.26251631
0.001627,0.181253154,4.51514315,-23.57011367
0.0016275,8.13875608,4.073089452,-25.10722929
0.001628,15.21662018,3.560093886,-31.69707516
0.0016285,21.25112543,2.923834095,-39.55620017
0.001629,26.00456046,2.204188448,-43.55040376
0.0016295,29.36769539,1.418720432,-47.77791179
0.00163,31.22952416,0.587776451,-53.97701152
0.0016305,31.5257489,-0.269380112,-58.91537758
0.001631,30.2183884,-1.145873913,-59.67879327
0.0016315,27.29060777,-2.017635477,-63.33082474
0.001632,22.77600404,-2.85181738,-68.41498963
0.0016325,16.73251333,-3.664198028,-68.8807216
0.001633,9.245463586,-4.410029545,-64.41196574
0.0016335,0.433361355,-5.195147686,-60.18351649
0.001634,-11.15596305,-7.474613273,-57.71173578
0.0016345,-26.37481239,-8.696683981,-50.73195954
0.001635,-41.99166529,-7.763224793,-39.77696908
0.0016355,-54.33001064,-5.628301833,-28.38678552
0.001636,-63.64128201,-4.646308023,-19.79668519
0.0016365,-71.66061176,-3.994578795,-12.88886179
0.001637,-78.35960214,-3.220401794,-7.053566696
0.0016375,-83.54570324,-2.373965912,-0.617828787
0.001638,-87.1150842,-1.463683007,8.544555332
0.0016385,-88.87180429,-0.424055497,18.33952112
0.001639,-88.65148814,0.670481311,25.62802188
0.0016395,-86.3708354,1.787498186,34.23378445
0.00164,-81.98952477,2.956444716,43.1555625
0.0016405,-75.42727147,4.128653457,52.96174395
0.001641,-66.43216618,6.276340544,63.8904562
0.0016415,-47.33446849,14.16996016,71.38317105
0.001642,-15.87524235,19.19426071,76.55114443
0.0016425,21.51639671,20.58019132,78.65068401
0.001643,58.19544932,18.49517501,76.74224376
0.0016435,88.59267604,14.09419394,75.97704267
0.001644,109.7849793,8.796764221,79.27967608
0.0016445,122.0421535,5.029172781,79.14863729
0.001645,130.6330565,4.290012786,77.98652395
0.0016455,137.9130567,3.568202945,77.94712591
0.001646,143.8302951,2.817688678,78.01652594
0.0016465,148.3403598,2.048634814,76.80318844
0.001647,151.3919644,1.245181987,72.75229224
0.0016475,152.9101149,0.390458149,68.31694484
0.001648,152.8375201,-0.475194432,61.53097909
0.0016485,151.1261661,-1.368016214,51.12507021
0.001649,147.7212409,-2.323646529,43.78698076
0.0016495,142.5231471,-3.277946912,39.83434235
0.00165,135.6006023,-4.19667294,36.92785477
0.0016505,126.9241414,-5.37777276,35.30425388
0.001651,112.7174509,-10.11340049,36.16681164
0.0016515,90.92421153,-12.94087112,38.19726211
0.001652,66.5393225,-12.9530895,41.55824949
0.0016525,44.2653209,-10.8689744,44.77054299
0.001653,27.35632967,-7.211427913,50.02569768
0.0016535,16.56232321,-5.028628923,55.7015985
0.001654,7.944815823,-4.315662541,60.17605615
0.0016545,0.613298517,-3.595842539,61.34864507
0.001655,-5.347633888,-2.839417133,61.55450149
0.0016555,-9.878888675,-2.056970041,59.49938529
0.001656,-12.94529664,-1.248642762,55.25853688
0.0016565,-14.5739726,-0.525106184,48.75606899
0.001657,-14.96308241,0.09036053,41.44123505
0.0016575,-14.27759799,0.642383329,39.48456031
0.001658,-12.60736906,1.156743936,42.41274961
0.0016585,-9.997518739,1.659421652,48.67038176
0.001659,-6.470852685,2.155699942,52.27509803
0.0016595,-2.013763456,2.653103209,53.95460983
0.00166,3.331573436,3.104912744,52.12011559
0.0016605,9.422972043,3.450890005,47.70594697
0.001661,16.0607831,3.694438243,42.08535085
0.0016615,23.04970772,3.843167996,38.91249446
0.001662,30.20185545,3.861163591,36.34780928
0.0016625,37.28815632,3.766132573,36.27569615
0.001663,44.12602547,3.613509567,39.02730052
0.0016635,50.64165706,3.439233623,45.44204819
0.001664,56.83405023,3.249068717,49.49526968
0.0016645,62.67415747,3.05457895,55.19629838
0.001665,68.18205236,2.891770341,62.2785499
0.0016655,73.37922973,2.724952129,67.15185736
0.001666,78.25890536,2.547457295,72.7657022
0.0016665,82.8371955,2.396177729,78.28702236
0.001667,87.14374133,2.256199193,81.8888718
0.0016675,91.18339378,2.110418495,82.36897888
0.001668,94.93549927,1.939891007,81.55873437
0.0016685,98.3487101,1.743877277,84.2981899
0.001669,101.3971144,1.543117724,87.65077336
0.0016695,104.0766421,1.34933283,91.26632705
0.00167,106.3963375,1.163456022,92.24508264
0.0016705,108.3747651,0.973987673,91.18690751
0.001671,109.9860683,0.763476477,90.91959191
0.0016715,111.1990225,0.544779112,87.75168916
0.001672,112.0035325,0.313122464,83.06181825
0.0016725,112.3099785,0.02094447,78.51531601
0.001673,112.0233521,-0.336457178,74.34259433
0.0016735,111.0643774,-0.706711084,70.2609659
0.001674,109.4010572,-1.087112981,67.47697104
0.0016745,107.0376016,-1.466953533,66.74289837
0.001675,104.0009528,-1.812750862,67.0913305
0.0016755,100.3524016,-2.118703019,65.22436159
0.001676,96.1589406,-2.399774648,62.84175326
0.0016765,91.48564627,-2.63827772,63.25883693
0.001677,86.43587715,-2.812039471,64.98754899
0.0016775,81.12038331,-2.919372014,63.94177903
0.001678,75.657275,-2.971706143,61.69437335
0.0016785,70.14295278,-2.974559766,55.56584812
0.001679,64.62044156,-2.971179445,50.13083366
0.0016795,59.10856092,-2.979947846,48.61382883
0.00168,53.60448184,-2.986351295,45.59825144
0.0016805,48.10044723,-2.960949559,40.98595286
0.001681,42.64346318,-2.930177261,37.13711531
0.0016815,37.26652356,-2.870254908,30.49596223
0.001682,32.02693247,-2.79522437,22.87249835
0.0016825,26.8711529,-2.774938177,16.76670593
0.001683,21.73617285,-2.771571602,10.28797955
0.0016835,16.60042326,-2.78043642,4.255512108
0.001684,11.42242275,-2.81477597,0.680895168
0.0016845,6.197234319,-2.825629006,-1.020542489
0.001685,0.989863569,-2.787571265,-1.902775482
0.0016855,-4.105801301,-2.70899814,-3.02025774
0.001686,-9.020753604,-2.593150734,-3.438832976
0.0016865,-13.68274366,-2.435919834,-3.607917394
0.001687,-18.01614277,-2.236785772,-3.119146491
0.0016875,-21.9412333,-1.997063976,-3.575547788
0.001688,-25.40335057,-1.738340176,-5.100411429
0.0016885,-28.39095857,-1.487585435,-8.532788811
0.001689,-30.90939431,-1.234585214,-12.43824499
0.0016895,-32.97833117,-1.010476917,-18.0161991
0.00169,-34.67795039,-0.831295578,-25.27959493
0.0016905,-36.10711017,-0.723406225,-31.3053279
0.001691,-37.3772107,-0.648722742,-35.34415054
0.0016915,-38.52085284,-0.590974961,-37.14952147
0.001692,-39.5785957,-0.553410709,-38.79088013
0.0016925,-40.57586768,-0.52371694,-39.08073544
0.001693,-41.51205968,-0.484126073,-37.55286108
0.0016935,-42.3488299,-0.417080401,-35.29443349
0.001694,-43.04327683,-0.328755856,-34.56538841
0.0016945,-43.56152987,-0.225757849,-33.66465963
0.001695,-43.87848164,-0.113101133,-31.88636836
0.0016955,-43.97778796,0.005790197,-31.10847623
0.001696,-43.85187885,0.129046682,-34.48132243
0.0016965,-43.53051042,0.212951351,-36.72618891
0.001697,-43.06839665,0.277151591,-34.02588854
0.0016975,-42.47377379,0.365226928,-31.55759034
0.001698,-41.71384678,0.464569232,-30.74576019
0.0016985,-40.77543145,0.551684654,-29.31204363
0.001699,-39.65189413,0.65925235,-26.46007015
0.0016995,-38.30761728,0.794941339,-21.92953643
0.0017,-36.71291793,0.931533049,-19.52269548
0.0017005,-34.86651542,1.067174068,-16.15190082
0.001701,-32.73539292,1.233271725,-11.66470052
0.0017015,-30.27940514,1.421503751,-7.560724835
0.001702,-27.48517915,1.597439991,-2.812493429
0.0017025,-24.35393804,1.792592943,4.041429912
0.001703,-20.80446636,2.041840973,11.61444291
0.0017035,-16.77257322,2.316383556,16.58984769
0.001704,-12.25118391,2.565415737,21.87260645
0.0017045,-7.274751444,2.811692838,26.61750484
0.001705,-1.829112203,3.067905695,30.71952598
0.0017055,4.071801304,3.300556027,34.19628968
0.001706,10.35653485,3.476726333,37.37377949
0.0017065,16.91000288,3.596011285,42.24697564
0.001707,23.67313032,3.699909718,46.04105786
0.0017075,30.60169914,3.781532608,46.51052575
0.001708,37.62592659,3.79414365,45.40256341
0.0017085,44.59216754,3.725888873,45.0411719
0.001709,51.35730979,3.575117282,47.43540092
0.0017095,57.80250926,3.364752343,50.64448571
0.00171,63.83298119,3.13777921,53.01788316
0.0017105,69.41607538,2.892431745,59.61849504
0.001711,74.59107933,2.696158373,67.4459568
0.0017115,79.41844617,2.524654342,76.50596553
0.001712,83.94704713,2.383075955,84.50914323
0.0017125,88.31220721,2.337861044,92.42718271
0.001713,92.64672299,2.35044989,101.4023261
0.0017135,97.00168344,2.354014111,112.0856875
0.001714,101.4008002,2.418677075,123.9413205
0.0017145,106.0029286,2.551735446,135.6491307
0.001715,110.8842294,2.734367939,144.4962576
0.0017155,116.1794417,2.988389554,150.2014705
0.001716,121.9344647,3.220557289,155.2273915
0.0017165,128.0892843,3.424619462,160.7090777
0.001717,134.6265718,3.629275766,165.1610524
0.0017175,141.5109005,3.800173366,170.9882537
0.001718,148.6600336,3.92104516,178.1389941
0.0017185,156.0453398,4.051033949,181.7505771
0.001719,163.6509096,4.156035429,181.6587336
0.0017195,171.3770886,4.169333052,180.0919395
0.00172,179.0337987,4.084742781,178.0864821
0.0017205,186.4407612,3.902796429,175.2256261
0.001721,193.4321192,3.633597005,174.597879
0.0017215,199.8616243,3.300396677,174.7098399
0.001722,205.6229714,2.911962957,173.41844
0.0017225,210.5839146,2.434585764,167.7631013
0.001723,214.6119495,1.904618216,158.7501841
0.0017235,217.5889414,1.287107769,148.9511806
0.001724,219.2564978,0.497953595,136.030526
0.0017245,219.3905824,-0.361970184,125.1422748
0.001725,217.8978866,-1.262621703,117.0257106
0.0017255,214.6992721,-2.190854741,117.2574628
0.001726,209.8019733,-3.084741628,123.1045999
0.0017265,203.3631233,-3.837700348,128.2079084
0.001727,195.6571566,-4.477796033,132.1539748
0.0017275,186.8404859,-5.080362748,137.7663365
0.001728,176.2861711,-6.340484271,145.0013256
0.0017285,163.9628578,-6.745513589,146.9901726
0.001729,151.8947353,-6.205293973,143.1142217
0.0017295,141.1417727,-5.398507747,137.1768604
0.00173,131.6262856,-4.94551378,132.5067858
0.0017305,122.7107195,-4.677844814,129.6781004
0.001731,114.3054933,-4.391714207,128.3734695
0.0017315,106.4732284,-4.058508146,123.4043176
0.001732,99.28032644,-3.710180392,113.5801005
0.0017325,92.68718142,-3.434011135,104.7071517
0.001733,86.56310961,-3.179699715,94.16606872
0.0017335,80.86981658,-2.973577674,80.11458583
0.001734,75.48200861,-2.869715487,67.32409318
0.0017345,70.19685088,-2.836292036,57.60279966
0.001735,64.96687719,-2.825740801,48.832148
0.0017355,59.66229875,-2.910970963,39.94035528
0.001736,54.18480264,-3.002959114,31.32582004
0.0017365,48.53678211,-3.106819239,22.1860365
0.001737,42.60413321,-3.30700095,10.86383441
0.0017375,36.29126803,-3.511479971,-0.798394878
0.001738,29.5944816,-3.731450904,-9.941500657
0.0017385,22.43262325,-4.002463093,-16.74905184
0.001739,14.78176268,-4.252096731,-22.54715623
0.0017395,6.721418338,-4.458272736,-29.48164354
0.00174,-1.753620349,-4.693043486,-37.32569897
0.0017405,-10.65141973,-4.90328402,-48.35738348
0.001741,-19.9870018,-5.236370348,-57.54825293
0.0017415,-30.42271923,-6.087645322,-62.91668179
0.001742,-42.30864952,-6.596437761,-69.84761636
0.0017425,-54.6759851,-6.741926218,-77.20898689
0.001743,-67.07033541,-6.503275496,-82.08574043
0.0017435,-78.62360825,-5.937199482,-83.3525396
0.001744,-88.86386234,-5.161959173,-84.67910715
0.0017445,-98.02671246,-4.761365039,-88.07716627
0.001745,-106.5350256,-4.427065601,-94.88196239
0.0017455,-114.42309,-4.095005417,-99.91558912
0.001746,-121.6977335,-3.757803515,-99.3243263
0.0017465,-128.3150873,-3.378135604,-96.72606971
0.001747,-134.1611995,-2.91706053,-93.72111735
0.0017475,-139.0866362,-2.385073119,-89.99951459
0.001748,-142.9707636,-1.803116182,-86.62387715
0.0017485,-145.730835,-1.183120099,-84.5051839
0.001749,-147.3185605,-0.531290657,-80.8283291
0.0017495,-147.6773519,0.145029777,-76.35965
0.00175,-146.7523331,0.856765167,-72.48757413
0.0017505,-144.5020686,1.579169553,-70.07881348
0.001751,-140.9389708,2.264178781,-65.08529069
